image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/o/honduras-x-panama_avp3annbb0ibjg8i.jpg,Honduras x Panama Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/e/t/ethiopian-x-malawi_0q3dnnwnxgq848w1.jpg,Ethiopia x Malawi Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/u/super-malawi-haze_1_v3hk5ejnq6o6ltld.jpg,Super Malawi Haze Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/a/panama-x-bangi-haze_rulhtb55mbvdcgp2.jpg,Panama x Bangi Haze Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/nepal-annapurna_zxoiiky9btbvmima.jpg,Nepal Annapurna Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/o/morocco-beldia-kif_1_ndqg7feza6r26nny.jpg,Moroccan Beldia Kif Regular Seeds ,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/u/guawi_3_awi9h7hfaec43puc.jpg,Guawi Regular Seeds,regular cannabis seeds,61.88
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/l/all-gas-og_ilq6u7glrmlgbl5l.jpg,All Gas OG (formerly Asphalt Plant) Regular Seeds - 10,regular cannabis seeds,93.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/i/pineapple-upside-down-cake_gxw1tchwuropu1h2.jpg,Pineapple Upside Down Cake Regular Seeds - 10,regular cannabis seeds,93.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/r/dream-queen_hllyxdt0rteerlrk.jpg,Dream Queen Regular Seeds - 10,regular cannabis seeds,126.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/bubba-god_mrcqrifsjlxbxuos.jpg,Bubba God Regular Seeds - 12,regular cannabis seeds,126.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/r/truly-fruity_jh13txl6r8q7kvyu.jpg,Truly Fruity Regular Seeds - 12,regular cannabis seeds,60.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-elixir_wskzpcamqfhcsqad.jpg,Elixir CBD Regular Seeds - 12,regular cannabis seeds,60.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/burmese_s9n1h36jdko2kdf2.jpg,Burmese Regular Seeds - 12,regular cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/c/bcbd-tangie-cookies-2_w7i4whcqdthgcdei.jpg,Tangie Cookies Regular Seeds - 12,regular cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/i/pineapple-dynamite_wvcb6jorsldvg6ce.jpg,Pineapple Dynamite Limited Edition Regular Seeds,regular cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/a/balkhi_hl2rkehgnepyq7js.jpg,Balkhi Regular Seeds,regular cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/o/lowryder-reg_6qkabo4fwtwlwmqx.jpg,Lowryder #2 Auto Regular Seeds ,regular cannabis seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/matriarch-og_brgblrkoziwmxkuk.jpg,Matriarch OG Regular Seeds - 10,regular cannabis seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/y/hyper-drive-mosca_ljw4ugvwdng0pkky.jpg,Hyper Drive Regular Seeds - 12,regular cannabis seeds,99.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Wookie Orgasm Regular Seeds - 11,regular cannabis seeds,99.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Soul Mate Regular Seeds - 11,regular cannabis seeds,74.80
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Soar Regular Seeds - 11,regular cannabis seeds,74.80
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Pinball Wizard Regular Seeds - 11,regular cannabis seeds,126.50
