image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/cherry-pie_1.jpg,Cherry Pie FAST Feminised Seeds,feminised cannabis seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/cherry-pie.jpg,Cherry Pie Feminised Seeds,feminised cannabis seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/l/slurricane.jpg,Slurricane Feminised Seeds,feminised cannabis seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/a/watermelon-og.jpg,Watermelon OG Feminised Seeds,feminised cannabis seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/nepal-jam.jpg,Nepal Jam Feminised Seeds - Breeders Pack - 15,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/kali-china.jpg,Kali China Feminised Seeds - Breeders Pack - 20,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/o/do-si-dos-x-purple-punch.jpg,Do-Si-Dos x Purple Punch Feminised Seeds - 3,feminised cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/sweet-critical-cbd-2021.jpg,Sweet Critical CBD Feminised Seeds,feminised cannabis seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/bubble-gum-cbd-2021.jpg,Bubble Gum CBD Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/i/high_voltage_fast.jpg,High Voltage FAST Feminised Seeds,feminised cannabis seeds,36.30
