image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/swiss-dream-rose-cbd-auto_xlwev45llfvqnulq.jpg,Swiss Dream Rose CBD Auto Feminised Seeds,Low THC Seeds,50.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/sweet_pure_auto_cbd_r__sws75_aygemgft0r1f36sf.jpg,Sweet Pure CBD Auto Feminised Seeds,Low THC Seeds,50.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/o/solomatic-cbd_du8jsyzf15vuawnu.jpg,Solomatic CBD Auto Feminised Seeds,Low THC Seeds,28.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/a/saga-cbd-super-strains-new_mwaeb2m7p7xsiu1z.png,Saga (formerly Hyperborea)) CBD Feminised Seeds,Low THC Seeds,28.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/g/agartha-cbd-super-strains_xetkfxokkatfco3k.jpg,Agartha CBD Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/mamba-negra-cbd_hofoy43gttkxk5jn.png,Mamba Negra CBD Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/mamba-negra-cbd-auto_twnlstnlcl6gbboa.png,Mamba Negra CBD Auto Feminised Seeds,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/o/tonic-ryder-cbd_hqrhgtoudrjyi7f2.jpg,Tonic Ryder CBD Auto Feminised Seeds ,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-tonic_mfdqz1rdg0f5dcqn.jpg,Tonic CBD Feminised Seeds,Low THC Seeds,13.19
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/u/nurse-lilly-cbd_oiefgtjuhv46g0cc.jpg,Nurse Lilly CBD Feminised Seeds,Low THC Seeds,13.19
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/l/clinical-white-cbd_qtsoamkw7gwfjonp.jpg,Clinical White CBD Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/buddha-medikit-auto_injujl0gt9jia50n.jpg,Medikit CBD Auto Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/o/solodiol-cbd-auto_3zagdr9x7tbjhtlb.jpg,Solodiol CBD Auto Feminised Seeds,Low THC Seeds,15.95
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/o/solodiol-cbd-fem_cmalor3dlgsjh61q.jpg,Solodiol Classic CBD Feminised Seeds,Low THC Seeds,15.95
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/l/llimonet-haze-ultra-cbd-feminized-fast_fv06cbfcczyovg3x.jpg,Llimonet Haze Ultra CBD Feminised Seeds,Low THC Seeds,11.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/m/amnesia-haze-ultra-cbd-fast_ocpczvjozfpgcrs9.jpg,Amnesia Haze Ultra CBD Feminised Seeds,Low THC Seeds,11.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/l/llimonet-haze-cbd-auto_ezrbt8oubtsuithm.jpg,Llimonet Haze CBD Auto Feminised Seeds,Low THC Seeds,10.45
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/a/la-rica-cbd-auto_vkwdjo8lhigc2poe.jpg,La Rica CBD Auto Feminised Seeds,Low THC Seeds,10.45
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/j/u/juanita-la-lagrimosa_txeysnhsshtyxeji.jpg,Juanita La Lagrimosa CBD Feminised Seeds,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/l/llimonet-haze-classic-cbd_07gppwf0aeji7yxi.jpg,Llimonet Haze Classic CBD Feminised Seeds,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/a/la-rica-classic-cbd_srums1kdbmxhnoyf.jpg,La Rica Classic CBD Feminised Seeds,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-jean-guy_qajrwycl9rusedja.jpg,Jean Guy CBD Feminised Seeds - 6,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/i/dinamed-cbd-plus_zdvcgo9pkseqxnrh.jpg,Dinamed CBD Plus Feminised Seeds,Low THC Seeds,9.90
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/o/positronicsseeds_cbd_blackwidow.jpg,Black Widow CBD Feminised Seeds,Low THC Seeds,9.90
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-caramel-cookie_1_oon46tyxyjmtpmzd.jpg,Caramel Cookie CBD Feminised Seeds - 3,Low THC Seeds,16.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/h/white-widow-cbd-auto_mdmidiytepnywjlh.jpg,White Widow CBD Auto Feminised Seeds,Low THC Seeds,16.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/o/northern-lights-cbd-auto_fewetdoncqfkhzp8.jpg,Northern Lights CBD Auto Feminised Seeds,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/new-york-city-cbd-auto_h3kybs4zffg3nghb.jpg,New York City CBD Auto Feminised Seeds,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/h/shark-cbd_5todefbvb7drpzof.jpg,Shark CBD Feminised Seeds,Low THC Seeds,25.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-auto-charlottes-angelnew_l6tatfsmpuogtze1.jpg,Charlotte's Angel CBD Auto Feminised Seeds,Low THC Seeds,25.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/i/c/ice-cool-cbd_vhlqzofngejtenlp.jpg,Ice Cool CBD Feminised Seeds,Low THC Seeds,20.90
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/sweet-pure-cbd_pj9law82s1puqppn.jpg,Sweet Pure CBD Feminised Seeds,Low THC Seeds,20.90
